"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"05.10.2020","6,7898","6,7898","6,7898","6,7898","---","0%"
"02.10.2020","6,7898","6,7908","6,7908","6,7908","---","0%"
"01.10.2020","6,7898","6,7908","6,7909","6,7907","---","0%"
"30.09.2020","6,7896","6,813","6,8172","6,786","---","-0,37%"
"29.09.2020","6,815","6,8222","6,8277","6,8104","---","0,06%"
"28.09.2020","6,8106","6,8153","6,8281","6,8101","---","-0,17%"
"25.09.2020","6,822","6,8095","6,8337","6,8095","---","-0,08%"
"24.09.2020","6,8273","6,8095","6,8338","6,8094","---","0,27%"
"23.09.2020","6,8089","6,7922","6,8131","6,7854","---","0,46%"
"22.09.2020","6,7779","6,8052","6,8052","6,7719","---","-0,39%"
"21.09.2020","6,8043","6,7629","6,8066","6,757","---","0,54%"
"18.09.2020","6,7675","6,7523","6,777","6,751","---","0,07%"
"17.09.2020","6,7628","6,7549","6,7805","6,751","---","0,15%"
"16.09.2020","6,7529","6,7773","6,778","6,7544","---","-0,4%"
"15.09.2020","6,7801","6,8105","6,8105","6,7692","---","-0,41%"
"14.09.2020","6,808","6,8344","6,8344","6,8085","---","-0,37%"
"11.09.2020","6,833","6,8361","6,8396","6,8318","---","-0,01%"
"10.09.2020","6,8335","6,8324","6,8438","6,827","---","0,04%"
"09.09.2020","6,8308","6,8465","6,8565","6,8311","---","-0,19%"
"08.09.2020","6,8435","6,8305","6,8514","6,8278","---","0,2%"
"07.09.2020","6,83","6,8304","6,8345","6,8267","---","-0,16%"
"04.09.2020","6,8409","6,8425","6,8479","6,8345","---","-0,04%"
"03.09.2020","6,8435","6,8375","6,8499","6,8243","---","0,09%"
"02.09.2020","6,8375","6,8312","6,8392","6,8221","---","0,15%"
"01.09.2020","6,8272","6,8445","6,8472","6,8114","---","-0,3%"
"31.08.2020","6,8474","6,8623","6,8631","6,8422","---","-0,25%"
"28.08.2020","6,8647","6,8937","6,8937","6,8607","---","-0,4%"
"27.08.2020","6,8925","6,8883","6,8963","6,8742","---","0,1%"
"26.08.2020","6,8855","6,9073","6,9074","6,886","---","-0,38%"
"25.08.2020","6,9116","6,91","6,9155","6,9073","---","-0,09%"
"24.08.2020","6,918","6,9142","6,9214","6,911","---","0%"
"21.08.2020","6,9179","6,9101","6,9261","6,8994","---","0,05%"
"20.08.2020","6,9143","6,9207","6,9296","6,9129","---","-0,07%"
"19.08.2020","6,9192","6,9167","6,9235","6,904","---","-0,03%"
"18.08.2020","6,9215","6,9357","6,9373","6,9106","---","-0,15%"
"17.08.2020","6,9318","6,9504","6,9504","6,9299","---","-0,26%"
"14.08.2020","6,9501","6,9478","6,956","6,9402","---","0,09%"
"13.08.2020","6,944","6,9321","6,9497","6,9309","---","0,11%"
"12.08.2020","6,9363","6,9496","6,9579","6,9347","---","-0,07%"
"11.08.2020","6,9413","6,9618","6,9618","6,9404","---","-0,28%"
"10.08.2020","6,9611","6,9655","6,9746","6,9572","---","-0,08%"
"07.08.2020","6,967","6,9562","6,976","6,9527","---","0,22%"
"06.08.2020","6,952","6,9366","6,9553","6,9355","---","0,24%"
"05.08.2020","6,9353","6,9647","6,9675","6,9352","---","-0,53%"
"04.08.2020","6,972","6,9833","6,9878","6,9711","---","-0,11%"
"03.08.2020","6,9799","6,9816","6,9876","6,9699","---","0,08%"
"31.07.2020","6,9744","6,9928","6,993","6,971","---","-0,48%"
"30.07.2020","7,008","6,9953","7,0101","6,9924","---","0,09%"
"29.07.2020","7,0014","7,0008","7,0072","6,9942","---","0,02%"
"28.07.2020","6,9998","6,9878","7,0107","6,9874","---","0,07%"
"27.07.2020","6,995","6,9996","7,0066","6,9955","---","-0,27%"
"24.07.2020","7,014","7,0041","7,0247","7,0016","---","0,15%"
"23.07.2020","7,0034","7,0084","7,0149","6,9906","---","0,07%"
"22.07.2020","6,9988","6,9742","7,0141","6,9646","---","0,27%"
"21.07.2020","6,98","6,9838","6,9967","6,9799","---","-0,04%"
"20.07.2020","6,9829","6,9937","7,0023","6,9825","---","-0,12%"
"17.07.2020","6,9912","6,9955","7,0051","6,9913","---","0,04%"
"16.07.2020","6,9881","6,9843","7,0038","6,9838","---","-0,01%"
"15.07.2020","6,9885","6,9931","7,0065","6,9845","---","-0,25%"
"14.07.2020","7,006","7,0122","7,0217","7,0041","---","0,14%"
"13.07.2020","6,9959","7,002","7,0068","6,993","---","-0,04%"
"10.07.2020","6,999","6,9998","7,0136","6,9976","---","0,1%"
"09.07.2020","6,9923","6,9975","7,0013","6,9803","---","-0,17%"
"08.07.2020","7,0041","7,0233","7,025","7,0002","---","-0,12%"
"07.07.2020","7,0127","7,0077","7,0284","7,0028","---","-0,05%"
"06.07.2020","7,0159","7,0637","7,0642","7,0157","---","-0,7%"
"03.07.2020","7,0656","7,067","7,0711","7,0598","---","-0,01%"
"02.07.2020","7,066","7,0628","7,073","7,0611","---","-0,06%"
"01.07.2020","7,0703","7,0675","7,0744","7,0567","---","0,07%"
"30.06.2020","7,0651","7,0745","7,0807","7,062","---","-0,2%"
"29.06.2020","7,0794","7,0825","7,0828","7,0731","---","0,03%"
"26.06.2020","7,077","7,077","7,077","7,077","---","0%"
"25.06.2020","7,077","7,077","7,077","7,077","---","0%"
"24.06.2020","7,077","7,0576","7,0792","7,0512","---","0,28%"
"23.06.2020","7,0575","7,0684","7,0891","7,0571","---","-0,15%"
"22.06.2020","7,0678","7,0806","7,0826","7,0671","---","-0,04%"
"19.06.2020","7,0707","7,0898","7,0923","7,0704","---","-0,23%"
"18.06.2020","7,0869","7,0922","7,0943","7,0707","---","0,04%"
"17.06.2020","7,084","7,0871","7,0975","7,0837","---","-0,02%"
"16.06.2020","7,0854","7,0755","7,0887","7,0686","---","-0,05%"
"15.06.2020","7,0887","7,0835","7,0991","7,0835","---","0,12%"
"12.06.2020","7,0805","7,0815","7,0892","7,0712","---","0,23%"
"11.06.2020","7,064","7,0605","7,0761","7,0554","---","0,06%"
"10.06.2020","7,0599","7,0773","7,0852","7,0569","---","-0,23%"
"09.06.2020","7,0765","7,075","7,0933","7,0699","---","0,09%"
"08.06.2020","7,07","7,0834","7,0915","7,0693","---","-0,15%"
"05.06.2020","7,0808","7,1067","7,1149","7,0808","---","-0,38%"
"04.06.2020","7,1075","7,1187","7,1311","7,1063","---","-0,06%"
"03.06.2020","7,1115","7,0912","7,1264","7,091","---","0,17%"
"02.06.2020","7,0992","7,1153","7,1239","7,0976","---","-0,35%"
"01.06.2020","7,1242","7,1151","7,14","7,1099","---","-0,15%"
"29.05.2020","7,1348","7,1577","7,1578","7,1314","---","-0,14%"
"28.05.2020","7,1447","7,1697","7,1709","7,1441","---","-0,33%"
"27.05.2020","7,1681","7,1355","7,18","7,134","---","0,48%"
"26.05.2020","7,134","7,1333","7,1395","7,1259","---","-0,03%"
"25.05.2020","7,1359","7,1324","7,1451","7,1322","---","0,13%"
"22.05.2020","7,1269","7,1151","7,1462","7,1131","---","0,18%"
"21.05.2020","7,1138","7,0935","7,1177","7,0927","---","0,3%"
"20.05.2020","7,0928","7,1004","7,1113","7,0914","---","-0,07%"
"19.05.2020","7,098","7,1017","7,1147","7,0966","---","-0,15%"
"18.05.2020","7,1086","7,1063","7,1219","7,1013","---","0,1%"
"15.05.2020","7,1013","7,099","7,1096","7,0945","---","0,11%"
"14.05.2020","7,0935","7,0951","7,1035","7,0927","---","0,03%"
"13.05.2020","7,0911","7,0829","7,0971","7,0823","---","0,13%"
"12.05.2020","7,0816","7,0959","7,1006","7,079","---","-0,22%"
"11.05.2020","7,0972","7,0762","7,0999","7,0712","---","0,34%"
"08.05.2020","7,0732","7,0744","7,0811","7,0692","---","-0,13%"
"07.05.2020","7,0825","7,1058","7,1085","7,0843","---","-0,29%"
"06.05.2020","7,1031","7,0622","7,1061","7,0622","---","0,61%"
"05.05.2020","7,0602","7,0602","7,0602","7,0602","---","0%"
"04.05.2020","7,0602","7,0602","7,0602","7,0602","---","0%"
"01.05.2020","7,0602","7,0622","7,0622","7,0622","---","0%"
"30.04.2020","7,06","7,066","7,0675","7,0468","---","-0,22%"
"29.04.2020","7,0755","7,0765","7,082","7,0704","---","-0,03%"
"28.04.2020","7,0776","7,0835","7,0912","7,0728","---","-0,06%"
"27.04.2020","7,0815","7,0722","7,0916","7,0706","---","0%"
"24.04.2020","7,0813","7,0809","7,0893","7,0742","---","0,23%"
"23.04.2020","7,0654","7,0842","7,0888","7,0648","---","-0,25%"
"22.04.2020","7,0831","7,0897","7,092","7,0775","---","-0,12%"
"21.04.2020","7,0914","7,0823","7,0989","7,08","---","0,27%"
"20.04.2020","7,0721","7,0802","7,0834","7,0679","---","0,01%"
"17.04.2020","7,0711","7,0678","7,0832","7,0654","---","-0,09%"
"16.04.2020","7,0778","7,0723","7,084","7,0696","---","0,16%"
"15.04.2020","7,0664","7,0477","7,0686","7,0455","---","0,3%"
"14.04.2020","7,045","7,05","7,0629","7,04","---","-0,07%"
"13.04.2020","7,0501","7,036","7,057","7,036","---","0,26%"
"10.04.2020","7,032","7,0475","7,0484","7,0275","---","-0,15%"
"09.04.2020","7,0428","7,0646","7,0743","7,0335","---","-0,27%"
"08.04.2020","7,062","7,0621","7,0738","7,0575","---","0,27%"
"07.04.2020","7,0428","7,0871","7,0873","7,0447","---","-0,68%"
"06.04.2020","7,0908","7,0908","7,0908","7,0908","---","0%"
"03.04.2020","7,0908","7,0888","7,0994","7,0803","---","0,12%"
"02.04.2020","7,082","7,1165","7,1283","7,084","---","-0,24%"
"01.04.2020","7,0989","7,0825","7,1088","7,0798","---","0,26%"
"31.03.2020","7,0808","7,0965","7,1019","7,0803","---","-0,25%"
"30.03.2020","7,0986","7,0963","7,1051","7,0872","---","0,06%"
"27.03.2020","7,0942","7,063","7,0998","7,0557","---","0,33%"
"26.03.2020","7,0709","7,0949","7,122","7,0686","---","-0,55%"
"25.03.2020","7,1099","7,0631","7,118","7,049","---","0,69%"
"24.03.2020","7,061","7,087","7,0928","7,0572","---","-0,41%"
"23.03.2020","7,09","7,0997","7,1232","7,0788","---","-0,07%"
"20.03.2020","7,095","7,1075","7,1077","7,0502","---","-0,15%"
"19.03.2020","7,1058","7,0474","7,127","7,0474","---","0,85%"
"18.03.2020","7,0459","7,0204","7,0498","7,0051","---","0,57%"
"17.03.2020","7,0058","6,9938","7,0256","6,9864","---","0,21%"
"16.03.2020","6,9913","7,0025","7,0259","6,9898","---","-0,18%"
"13.03.2020","7,0036","7,0285","7,0344","6,9752","---","-0,35%"
"12.03.2020","7,0282","6,9605","7,0371","6,9605","---","0,98%"
"11.03.2020","6,9599","6,9615","6,9662","6,9448","---","0,07%"
"10.03.2020","6,9549","6,9403","6,9622","6,9292","---","0,15%"
"09.03.2020","6,9448","6,9106","6,9556","6,9094","---","0,22%"
"06.03.2020","6,9298","6,943","6,9602","6,9252","---","-0,1%"
"05.03.2020","6,9366","6,9378","6,9462","6,9316","---","0,18%"
"04.03.2020","6,9244","6,9417","6,9517","6,922","---","-0,48%"
"03.03.2020","6,9579","6,961","6,9851","6,959","---","-0,02%"
"02.03.2020","6,9595","6,9743","6,9772","6,9524","---","-0,44%"
"28.02.2020","6,9906","7,0036","7,0129","6,9803","---","-0,19%"
"27.02.2020","7,0036","7,0159","7,0225","7,0026","---","-0,25%"
"26.02.2020","7,0214","7,0135","7,0272","7,0135","---","0,12%"
"25.02.2020","7,0128","7,0118","7,0216","7,0086","---","-0,22%"
"24.02.2020","7,0286","7,0405","7,0417","7,0258","---","0,04%"
"21.02.2020","7,0255","7,0309","7,0434","7,0264","---","0,04%"
"20.02.2020","7,0225","7,0083","7,027","7,0035","---","0,36%"
"19.02.2020","6,9975","7,007","7,0138","6,9889","---","0,04%"
"18.02.2020","6,9949","6,9848","7,0075","6,9844","---","0,2%"
"17.02.2020","6,9806","6,9814","6,9842","6,9722","---","-0,08%"
"14.02.2020","6,9859","6,9774","6,9884","6,976","---","0,14%"
"13.02.2020","6,9759","6,9775","6,9871","6,9736","---","0,07%"
"12.02.2020","6,9708","6,9695","6,9773","6,9585","---","0,08%"
"11.02.2020","6,965","6,9844","6,9844","6,9618","---","-0,24%"
"10.02.2020","6,982","7,0014","7,0032","6,9763","---","-0,26%"
"07.02.2020","7,0003","6,9783","7,0043","6,9761","---","0,44%"
"06.02.2020","6,9694","6,9769","6,9829","6,9576","---","-0,04%"
"05.02.2020","6,972","7,001","7,0082","6,9686","---","-0,37%"
"04.02.2020","6,9979","7,0255","7,0255","6,9878","---","-0,33%"
"03.02.2020","7,0208","6,9367","7,0278","6,9367","---","1,22%"
"31.01.2020","6,9364","6,9364","6,9364","6,9364","---","0%"
"30.01.2020","6,9364","6,9364","6,9364","6,9364","---","0%"
"29.01.2020","6,9364","6,9364","6,9364","6,9364","---","0%"
"28.01.2020","6,9364","6,9364","6,9364","6,9364","---","0%"
"27.01.2020","6,9364","6,9364","6,9364","6,9364","---","0%"
"24.01.2020","6,9364","6,9364","6,9364","6,9364","---","0%"
"23.01.2020","6,9364","6,909","6,9367","6,9082","---","0,47%"
"22.01.2020","6,904","6,9089","6,9179","6,897","---","-0,01%"
"21.01.2020","6,9049","6,8771","6,9096","6,8767","---","0,56%"
"20.01.2020","6,8664","6,864","6,8678","6,8403","---","0,11%"
"17.01.2020","6,8589","6,8779","6,8797","6,8528","---","-0,26%"
"16.01.2020","6,8769","6,8845","6,8928","6,8747","---","-0,19%"
"15.01.2020","6,8899","6,8936","6,8988","6,8839","---","0,09%"
"14.01.2020","6,8837","6,8774","6,89","6,8662","---","-0,13%"
"13.01.2020","6,8924","6,9119","6,9152","6,8863","---","-0,37%"
"10.01.2020","6,9178","6,9318","6,9389","6,9179","---","-0,19%"
"09.01.2020","6,9309","6,9328","6,9378","6,921","---","-0,2%"
"08.01.2020","6,9447","6,9537","6,9551","6,9368","---","0,01%"
"07.01.2020","6,9443","6,968","6,971","6,9303","---","-0,44%"
"06.01.2020","6,9749","6,9688","6,9798","6,9685","---","0,14%"
"03.01.2020","6,9649","6,963","6,9765","6,9628","---","0,01%"
"02.01.2020","6,9642","6,9623","6,9748","6,959","---","0,07%"
"01.01.2020","6,9592","6,9632","6,9645","6,962","---","-0,04%"
"31.12.2019","6,9618","6,9829","6,9864","6,9568","---","-0,35%"
"30.12.2019","6,9864","6,9958","6,9962","6,98","---","-0,13%"
"27.12.2019","6,9954","6,9975","7,003","6,9934","---","0,04%"
"26.12.2019","6,9925","6,9871","7,0042","6,985","---","0,05%"
"25.12.2019","6,989","7,0075","7,0095","6,9803","---","-0,25%"
"24.12.2019","7,0064","7,0135","7,015","7,004","---","-0,09%"
"23.12.2019","7,0124","7,0075","7,0156","7,0068","---","0,09%"
"20.12.2019","7,0063","7,0104","7,0161","7,0048","---","-0,05%"
"19.12.2019","7,0097","7,0009","7,0122","6,9969","---","0,14%"
"18.12.2019","7","6,9987","7,0091","6,9935","---","0,05%"
"17.12.2019","6,9967","6,9975","7,0035","6,9931","---","0,07%"
"16.12.2019","6,9921","6,9988","7,0092","6,9922","---","0,1%"
"13.12.2019","6,9848","6,9624","7,0034","6,9604","---","0,06%"
"12.12.2019","6,9809","7,0308","7,0396","6,9844","---","-0,82%"
"11.12.2019","7,0384","7,0375","7,042","7,0341","---","0,08%"
"10.12.2019","7,0328","7,0393","7,0426","7,0315","---","-0,09%"
"09.12.2019","7,0389","7,0339","7,0445","7,0302","---","0,06%"
"06.12.2019","7,0348","7,0428","7,0506","7,0275","---","-0,14%"
"05.12.2019","7,0445","7,0523","7,0574","7,0375","---","-0,06%"
"04.12.2019","7,0489","7,0613","7,0743","7,0477","---","-0,17%"
"03.12.2019","7,0609","7,0412","7,0632","7,0369","---","0,33%"
"02.12.2019","7,038","7,027","7,045","7,0262","---","0,1%"
"29.11.2019","7,0308","7,0325","7,0362","7,0188","---","-0,06%"
"28.11.2019","7,0347","7,032","7,0362","7,0256","---","0,1%"
"27.11.2019","7,028","7,0241","7,0318","7,0197","---","-0,06%"
"26.11.2019","7,0319","7,0282","7,0428","7,0252","---","-0,04%"
"25.11.2019","7,0349","7,04","7,04","7,0307","---","-0,06%"
"22.11.2019","7,0389","7,0276","7,0436","7,0246","---","0,15%"
"21.11.2019","7,0285","7,0359","7,0452","7,0261","---","-0,08%"
"20.11.2019","7,0344","7,0352","7,0391","7,0272","---","0,12%"
"19.11.2019","7,0263","7,0261","7,031","7,0209","---","0,02%"
"18.11.2019","7,0246","7,0083","7,0289","7,0083","---","0,24%"
"15.11.2019","7,0075","7,0208","7,0208","6,9993","---","-0,17%"
"14.11.2019","7,0195","7,0254","7,026","7,0139","---","-0,04%"
"13.11.2019","7,0223","7,0079","7,027","7,0079","---","0,22%"
"12.11.2019","7,0066","7,0106","7,0113","6,9959","---","-0,05%"
"11.11.2019","7,0098","6,9961","7,0129","6,9918","---","0,21%"
"08.11.2019","6,9954","6,9704","7,0006","6,9683","---","0,27%"
"07.11.2019","6,9766","6,9982","7,022","6,9697","---","-0,29%"
"06.11.2019","6,9968","6,9976","7,0054","6,9904","---","-0,16%"
"05.11.2019","7,0082","7,0292","7,031","6,9889","---","-0,31%"
"04.11.2019","7,03","7,0339","7,0354","7,023","---","-0,1%"
"01.11.2019","7,0368","7,0395","7,0498","7,0357","---","-0,02%"
"31.10.2019","7,0379","7,0441","7,0501","7,0314","---","-0,23%"
"30.10.2019","7,0541","7,066","7,0678","7,0539","---","-0,16%"
"29.10.2019","7,0655","7,0678","7,0684","7,0533","---","-0,02%"
"28.10.2019","7,067","7,0654","7,0721","7,0527","---","0,03%"
"25.10.2019","7,0647","7,0722","7,0766","7,0638","---","-0,05%"
"24.10.2019","7,0684","7,0691","7,0754","7,0562","---","0,08%"
"23.10.2019","7,0624","7,0769","7,0872","7,065","---","-0,19%"
"22.10.2019","7,0761","7,0763","7,0842","7,0705","---","0,02%"
"21.10.2019","7,0748","7,0817","7,0817","7,0656","---","-0,08%"
"18.10.2019","7,0805","7,0745","7,0896","7,0666","---","0,06%"
"17.10.2019","7,0766","7,1001","7,103","7,0669","---","-0,22%"
"16.10.2019","7,092","7,097","7,1052","7,0895","---","0,15%"
"15.10.2019","7,0814","7,0675","7,0852","7,0629","---","0,25%"
"14.10.2019","7,0635","7,088","7,0881","7,0487","---","-0,33%"
"11.10.2019","7,0868","7,1163","7,1163","7,0876","---","-0,4%"
"10.10.2019","7,1153","7,1324","7,1324","7,1031","---","-0,23%"
"09.10.2019","7,1316","7,1444","7,1529","7,1205","---","-0,15%"
"08.10.2019","7,1422","7,1316","7,1487","7,1204","---","-0,08%"
"07.10.2019","7,1477","7,1477","7,1477","7,1477","---","0%"
"04.10.2019","7,1477","7,1477","7,1477","7,1477","---","0%"
"03.10.2019","7,1477","7,1477","7,1477","7,1477","---","0%"
"02.10.2019","7,1477","7,1477","7,1477","7,1477","---","0%"
"01.10.2019","7,1477","7,1477","7,1477","7,1477","---","0%"
"30.09.2019","7,1477","7,1315","7,1484","7,118","---","0,36%"
"27.09.2019","7,1218","7,1326","7,1387","7,1191","---","-0,12%"
"26.09.2019","7,13","7,1273","7,1388","7,1227","---","-0,02%"
"25.09.2019","7,1313","7,1164","7,1353","7,108","---","0,25%"
"24.09.2019","7,1138","7,118","7,1224","7,1023","---","-0,04%"
"23.09.2019","7,1168","7,0916","7,129","7,0916","---","0,37%"
"20.09.2019","7,0909","7,0966","7,0982","7,0817","---","-0,07%"
"19.09.2019","7,0959","7,086","7,1056","7,086","---","0,16%"
"18.09.2019","7,0849","7,0896","7,0925","7,0837","---","-0,08%"
"17.09.2019","7,0905","7,0674","7,0978","7,0674","---","0,35%"
"16.09.2019","7,0659","7,0794","7,0794","7,0623","---","-0,13%"
"13.09.2019","7,0754","7,0794","7,0804","7,0784","---","-0,05%"
"12.09.2019","7,0787","7,0985","7,1035","7,0669","---","-0,51%"
"11.09.2019","7,1153","7,1181","7,1235","7,1065","---","0,04%"
"10.09.2019","7,1121","7,122","7,1221","7,0985","---","-0,12%"
"09.09.2019","7,121","7,1157","7,1356","7,1157","---","0,11%"
"06.09.2019","7,1131","7,1468","7,1561","7,1104","---","-0,47%"
"05.09.2019","7,1468","7,146","7,1554","7,1227","---","0,08%"
"04.09.2019","7,141","7,1789","7,1789","7,1441","---","-0,52%"
"03.09.2019","7,1786","7,1761","7,1856","7,1725","---","0,1%"
"02.09.2019","7,1715","7,1568","7,1749","7,1564","---","0,24%"
"30.08.2019","7,1543","7,1445","7,1584","7,138","---","0,15%"
"29.08.2019","7,1434","7,1635","7,1715","7,1396","---","-0,27%"
"28.08.2019","7,1628","7,1623","7,1692","7,1543","---","0,03%"
"27.08.2019","7,1603","7,144","7,1699","7,1438","---","0,14%"
"26.08.2019","7,1503","7,1375","7,1551","7,1353","---","0,81%"
"23.08.2019","7,0928","7,0911","7,0998","7,0735","---","0,14%"
"22.08.2019","7,0829","7,0633","7,0952","7,0618","---","0,29%"
"21.08.2019","7,0623","7,0605","7,0683","7,0512","---","0,04%"
"20.08.2019","7,0597","7,0508","7,0694","7,0508","---","0,14%"
"19.08.2019","7,0499","7,0405","7,0521","7,0384","---","0,12%"
"16.08.2019","7,0413","7,0365","7,0468","7,0351","---","0,12%"
"15.08.2019","7,0327","7,0284","7,044","7,0173","---","0,15%"
"14.08.2019","7,0224","7,0194","7,0289","7,0094","---","-0,24%"
"13.08.2019","7,0395","7,0585","7,0707","7,0419","---","-0,26%"
"12.08.2019","7,0578","7,0628","7,0714","7,0547","---","-0,05%"
"09.08.2019","7,0613","7,0452","7,0644","7,0447","---","0,25%"
"08.08.2019","7,044","7,0602","7,0602","7,0368","---","-0,22%"
"07.08.2019","7,0592","7,0372","7,0668","7,0304","---","0,51%"
"06.08.2019","7,0235","7,0504","7,0593","7,0165","---","-0,32%"
"05.08.2019","7,0458","7,0164","7,0546","7,0122","---","1,54%"
"02.08.2019","6,9387","6,8987","6,9505","6,8987","---","0,6%"
"01.08.2019","6,8972","6,8842","6,9063","6,8842","---","0,2%"
"31.07.2019","6,8833","6,8865","6,889","6,8782","---","0%"
"30.07.2019","6,8833","6,8899","6,8932","6,8769","---","-0,14%"
"29.07.2019","6,8927","6,8792","6,8971","6,8771","---","0,21%"
"26.07.2019","6,8785","6,872","6,8825","6,872","---","0,1%"
"25.07.2019","6,8714","6,8705","6,8783","6,868","---","-0,01%"
"24.07.2019","6,8718","6,8792","6,8846","6,8701","---","-0,1%"
"23.07.2019","6,8787","6,8818","6,8855","6,8756","---","-0,02%"
"22.07.2019","6,8803","6,8822","6,8843","6,876","---","-0,01%"
"19.07.2019","6,8812","6,8768","6,8828","6,8714","---","0,03%"
"18.07.2019","6,8788","6,8742","6,8837","6,8718","---","0,08%"
"17.07.2019","6,8731","6,8773","6,8849","6,8729","---","-0,03%"
"16.07.2019","6,8753","6,8778","6,8808","6,8704","---","-0,02%"
"15.07.2019","6,8769","6,8808","6,8836","6,8705","---","-0,04%"
"12.07.2019","6,8796","6,8702","6,8839","6,8686","---","0,17%"
"11.07.2019","6,8682","6,8729","6,8759","6,8581","---","-0,03%"
"10.07.2019","6,8705","6,8854","6,8891","6,8714","---","-0,18%"
"09.07.2019","6,883","6,8843","6,8909","6,8771","---","0,03%"
"08.07.2019","6,8808","6,8936","6,8964","6,8772","---","-0,17%"
"05.07.2019","6,8925","6,8739","6,8957","6,8723","---","0,32%"
"04.07.2019","6,8702","6,8773","6,8779","6,8669","---","-0,15%"
"03.07.2019","6,8806","6,8782","6,8938","6,8771","---","0,13%"
"02.07.2019","6,8717","6,8517","6,8846","6,8513","---","0,34%"
"01.07.2019","6,8487","6,8668","6,8668","6,8336","---","-0,24%"
"28.06.2019","6,865","6,8749","6,8798","6,8593","---","-0,16%"
"27.06.2019","6,8762","6,8801","6,8852","6,8743","---","-0,03%"
"26.06.2019","6,8781","6,8863","6,8932","6,867","---","-0,01%"
"25.06.2019","6,8791","6,8728","6,8858","6,866","---","0,1%"
"24.06.2019","6,872","6,87","6,8842","6,8663","---","0,05%"
"21.06.2019","6,8686","6,8553","6,8796","6,8339","---","0,26%"
"20.06.2019","6,851","6,8943","6,8961","6,8442","---","-0,7%"
"19.06.2019","6,8996","6,9032","6,9083","6,8993","---","-0,01%"
"18.06.2019","6,9002","6,9258","6,9307","6,9027","---","-0,36%"
